altitude_bin_lower_m,altitude_bin_upper_m,altitude_bin_center_m,variable,n_landings,total_samples,mean,std_between_landings,median,q05,q25,q75,q95,min_landing_mean,max_landing_mean,mean_of_landing_medians
0.0,1.0,0.5,airspeed_mps,3,162,12.940614547928456,7.579699208943256,9.795464786323341,7.675364772354387,8.617631445229478,15.69102276982488,20.407469156626107,7.439798104135614,21.586580753326416,13.057621876398722
0.0,1.0,0.5,aoa_deg,3,162,3.748887654964451,0.4375314513765315,3.5263568291792997,3.4732512047363295,3.4968537044887604,3.889656192547566,4.180295683242179,3.4673505797982216,4.2529555559158325,3.723140835762024
0.0,1.0,0.5,descent_rate_mps,3,162,0.7254747960202681,0.7935291107512943,0.2701766617797359,0.2650589544463712,0.26733349103897774,0.9559670338812922,1.5045993315625372,0.26449032029821956,1.6417574059828486,0.706890771787644
0.0,1.0,0.5,groundspeed_mps,3,162,11.476551178792375,7.217405562126191,8.444353554145993,6.487351461469222,7.357130169325565,14.079873375935996,18.588289233367995,6.269906784505136,19.715393197725998,11.431959999681533
0.0,1.0,0.5,p_radps,3,162,0.0002495771723679344,0.00994258097639385,-0.0020708168250214505,-0.007701935061241334,-0.005199215845143608,0.0045381731911847845,0.00982536520414977,-0.008327614865265766,0.01114716320739102,-0.000725371530279516
0.0,1.0,0.5,pilot_pitch_centered,3,162,-0.12992800695432274,0.23707678950453834,0.004540540540540541,-0.36284594594594594,-0.19956306306306307,0.006941322901849218,0.008861948790896159,-0.4036666666666667,0.009342105263157895,-0.12633333333333333
0.0,1.0,0.5,pilot_roll_centered,3,162,0.018876165639323535,0.014623333397992504,0.024216216216216214,0.004521621621621622,0.013274774774774773,0.02714758179231863,0.029492674253200565,0.0023333333333333335,0.03007894736842105,0.018666666666666668
0.0,1.0,0.5,pilot_throttle_norm,3,162,0.010406393235340603,0.008949235515621882,0.01516216216216216,0.001591216216216216,0.0076227477477477466,0.01556792318634424,0.0158925320056899,8.333333333333333e-05,0.015973684210526317,0.010333333333333333
0.0,1.0,0.5,pitch_deg,3,162,1.9335542731094704,1.0613136137903376,2.4230272585624144,0.8865527258562415,1.5694302959478739,2.542414742997539,2.6379247305456386,0.7158333333333333,2.6618022274326636,1.8728134902318319
0.0,1.0,0.5,q_radps,3,162,-0.009315466538412713,0.014072334527638621,-0.008119520772172989,-0.022364799170188476,-0.01603356432662604,-0.001999395867079528,0.00289670405699524,-0.023947607881079084,0.004120729038013933,-0.0008698956225998491
0.0,1.0,0.5,roll_deg,3,162,0.24096072401272417,0.49606698335149385,-0.025869727628683118,-0.06071026306269839,-0.04522558064758049,0.3937318028523252,0.7294130272371318,-0.06458143366647787,0.8133333333333335,0.29856494394441446
0.0,1.0,0.5,sideslip_deg,3,162,9.38352565251624,8.63873433074142,13.896342071327004,0.8703242051037584,6.659665478980756,14.363794035457108,14.737755606761189,-0.5770111133654913,14.83124599958721,9.758131265640259
0.0,1.0,0.5,throttle_output,3,162,0.04044183426433139,0.07004731169710189,0.0,0.0,0.0,0.06066275139649709,0.10919295251369476,0.0,0.12132550279299419,0.0
1.0,2.0,1.5,airspeed_mps,4,266,13.140135645260061,8.83123974983427,14.834741456957833,2.853317407882315,10.206399579409322,17.768477522808574,21.054505746260933,1.015046865000563,21.876012802124023,13.03611335158348
1.0,2.0,1.5,aoa_deg,4,266,-1.7531515008890493,10.599434850894374,2.981211102095203,-14.572888679524599,-2.454105270616079,3.6821648718222324,4.438478033568548,-17.60258453175173,4.627556324005127,-2.3672064542770377
1.0,2.0,1.5,descent_rate_mps,4,266,0.4612800636733181,0.405508736157934,0.3382975723648747,0.1516138785092626,0.2817777077651664,0.5177999282730263,0.9431217366691942,0.11907292119528665,1.0494521887682364,0.42742758989478946
1.0,2.0,1.5,groundspeed_mps,4,266,12.295070088270762,8.499372456399858,14.304408991745113,2.250707791197699,9.277337003686139,17.322142076329737,19.526357920479732,0.4940504880755889,20.077411881517232,12.136221569159195
1.0,2.0,1.5,p_radps,4,266,0.00951318188845914,0.013472595715188055,0.0041591875157841775,0.0006647413564378466,0.0023149633929900673,0.011357406011253252,0.025857214542225376,0.00025218584729979157,0.02948216667496842,0.012058801488819843
1.0,2.0,1.5,pilot_pitch_centered,4,266,-0.11975904374975758,0.1700368281204548,-0.06766457872758536,-0.32116132723112123,-0.1919118993135011,0.004488276836158192,0.00871098870056497,-0.3534736842105263,0.009766666666666668,-0.08449999999999999
1.0,2.0,1.5,pilot_roll_centered,4,266,0.02324724592431706,0.014031916634586254,0.02994855072463768,0.0063485125858123576,0.02290045766590389,0.03029533898305085,0.030764152542372886,0.002210526315789474,0.030881355932203394,0.022
1.0,2.0,1.5,pilot_throttle_norm,4,266,0.011377612994350281,0.007595303398414778,0.014980225988700564,0.00219406779661017,0.010970338983050849,0.015387499999999998,0.0155175,0.0,0.015550000000000001,0.0115
1.0,2.0,1.5,pitch_deg,4,266,-2.669330734748251,10.275732810797887,2.3219746610051706,-15.057007944573257,-2.9796153397351692,2.6322592659920887,2.730518921021966,-18.07635609578278,2.7550838347794353,-2.7852637183666227
1.0,2.0,1.5,q_radps,4,266,-0.00022192433324199292,0.02001975852293486,0.001733242772024318,-0.022518597077714364,-0.0067226627946430535,0.00823398123342538,0.019337514463857536,-0.026467580648482193,0.022113397771465586,-0.0006241900409804503
1.0,2.0,1.5,roll_deg,4,266,0.24175935900333562,0.5392716199794724,0.1892424542254404,-0.22871876390601423,-0.20885697742480808,0.6398587906535841,0.7857611486017387,-0.23368421052631577,0.8222367380887775,0.21351621508598329
1.0,2.0,1.5,sideslip_deg,4,266,14.502360532279965,17.51668478176435,9.763476912331754,0.3119182861932219,5.868763157795236,18.397074286816483,35.3272398462942,-1.077292931707282,39.55978123616364,14.095321491360664
1.0,2.0,1.5,throttle_output,4,266,1.704382243909334,3.4087644878186674,0.0,0.0,0.0,1.704382243909334,5.7948996292917325,0.0,6.817528975637336,1.703100085258484
2.0,3.0,2.5,airspeed_mps,4,134,17.042126835898507,6.53959184593488,19.141566626230876,9.203546724610213,15.967768043715779,20.215925418413605,21.941491240721483,7.512491394833821,22.372882696298454,17.2311509847641
2.0,3.0,2.5,aoa_deg,4,134,1.5365490826751027,9.913581045099798,5.219215317006007,-10.478264726309288,-0.1343544587663308,6.890118858447442,8.395630163596227,-13.064242293195028,8.772007989883424,1.6446284651756287
2.0,3.0,2.5,descent_rate_mps,4,134,0.8460803737513788,0.5952719532400408,0.6981917445254294,0.35219700955516614,0.44657408312812635,1.0976980351486818,1.54700781886392,0.32860274116192606,1.65933526479273,1.158349215984129
2.0,3.0,2.5,groundspeed_mps,4,134,16.813165285936147,6.863830803856536,19.662146111600308,8.464782153734081,15.806891584667568,20.668419812868887,21.172975262208386,6.629254796000709,21.299114124543262,16.880256291024484
2.0,3.0,2.5,p_radps,4,134,-0.022353991673398063,0.03280746284752194,-0.01947031116259021,-0.05865657565218637,-0.0389889928063964,-0.0028353100295918756,0.009911439590259235,-0.06357347136363387,0.013098126995222021,-0.026497720507904873
2.0,3.0,2.5,pilot_pitch_centered,4,134,-0.4379658223889931,0.33646557725980664,-0.34629831144465295,-0.8376846153846154,-0.5084230769230769,-0.27584105691056915,-0.16658154471544726,-0.9199999999999999,-0.1392666666666667,-0.333
2.0,3.0,2.5,pilot_roll_centered,4,134,0.018989118198874298,0.01263821045819344,0.022074390243902443,0.004376538461538463,0.01265192307692308,0.028411585365853663,0.029282317073170736,0.0023076923076923083,0.029500000000000005,0.01875
2.0,3.0,2.5,pilot_throttle_norm,4,134,0.01108607723577236,0.007446160159351424,0.014305487804878052,0.002034146341463415,0.010170731707317075,0.015220833333333336,0.015630833333333337,0.0,0.015733333333333335,0.01125
2.0,3.0,2.5,pitch_deg,4,134,-1.2731566668581045,10.653738460702249,2.857513895212458,-14.164943655808468,-2.614304695147288,4.198661923501641,5.835691535193472,-17.052603395973765,6.244948938116432,-1.8642981696128844
2.0,3.0,2.5,q_radps,4,134,0.08166390343750295,0.10651229807181166,0.036255524702654425,0.015450083426429603,0.017255605039714666,0.1006638231004427,0.21144945367736412,0.014998703023108339,0.23914586132159457,0.06635771169385406
2.0,3.0,2.5,roll_deg,4,134,-0.3027712017542195,0.08121235781520147,-0.3144421862903982,-0.37926234398545833,-0.34554248915806124,-0.2716708988865565,-0.20994068117233042,-0.3876923076923076,-0.19450812674377385,-0.6946390509605408
2.0,3.0,2.5,sideslip_deg,4,134,7.726716797762061,8.42522927324378,6.0436437835296,0.26124242940774356,3.6187952817632603,10.1515652995284,17.548493386041823,-0.5781457836811359,19.397725407670183,7.989053055644035
2.0,3.0,2.5,throttle_output,4,134,2.1403382282990675,4.280676456598135,0.0,0.0,0.0,2.1403382282990675,7.277149976216826,0.0,8.56135291319627,1.4029179811477661
3.0,4.0,3.5,airspeed_mps,4,49,20.919441422573605,3.068823424809997,21.61075444597947,17.327944505662845,19.592243171276007,22.93795269727707,23.543100106716157,16.761869839259557,23.694386959075928,20.246922731399536
3.0,4.0,3.5,aoa_deg,4,49,2.642445152863524,5.355608254826179,4.89941143989563,-3.8799515162195473,1.7640068275587897,5.777849765200364,6.005089020101647,-5.290941102164132,6.061898833826969,2.1296190917491913
3.0,4.0,3.5,descent_rate_mps,4,49,2.0846785831829524,0.668677192520816,2.160064258745514,1.3426850240922363,1.7192914723459416,2.525451369582525,2.7211321964860815,1.24853341202881,2.770052403211971,2.1384376287458613
3.0,4.0,3.5,groundspeed_mps,4,49,19.86173166013018,2.305439542161668,20.699677663912766,17.08393612659329,19.56888919413284,20.992520129910105,21.466402788371454,16.462697859708403,21.58487345298679,19.750906289413724
3.0,4.0,3.5,p_radps,4,49,0.005611670316202222,0.06746454985322407,0.018622690736914832,-0.07272358130929722,-0.012889922796083333,0.037124283849200385,0.065731493352704,-0.0876819959376007,0.07288329572857993,0.010408762609586099
3.0,4.0,3.5,pilot_pitch_centered,4,49,-0.3138049812030075,0.20328581678825888,-0.2678421052631579,-0.5525454887218044,-0.36558458646616543,-0.2160625,-0.13941250000000005,-0.5992857142857142,-0.12025000000000001,-0.32825
3.0,4.0,3.5,pilot_roll_centered,4,49,0.05391353383458647,0.071197656890475,0.02693421052631579,0.005930263157894738,0.019651315789473687,0.06119642857142857,0.1396678571428571,0.0025,0.15928571428571428,0.04975
3.0,4.0,3.5,pilot_throttle_norm,4,49,0.011106907894736843,0.007427846940687753,0.014526315789473686,0.0021000000000000007,0.010500000000000002,0.015133223684210526,0.015326644736842105,0.0,0.015375,0.011
