altitude_bin_lower_m,altitude_bin_upper_m,altitude_bin_center_m,variable,n_landings,total_samples,mean,std_between_landings,median,q05,q25,q75,q95,min_landing_mean,max_landing_mean,mean_of_landing_medians
10.0,15.0,12.5,pilot_throttle_norm,4,146,0.011353811612364244,0.007578642862012883,0.014759523809523813,0.0021664682539682544,0.01072123015873016,0.015392105263157898,0.015773157894736843,2.777777777777778e-05,0.01586842105263158,0.01125
10.0,15.0,12.5,pitch_deg,4,146,-3.5637516893499974,1.802032588834958,-3.369010081864837,-5.531184762631144,-4.642421882918903,-2.290339888295932,-1.8689568665480754,-5.753375482559204,-1.7636111111111108,-3.5578239607810973
10.0,15.0,12.5,q_radps,4,146,-0.009243898087077282,0.02331847980489748,-0.004272095362345383,-0.03606268412561065,-0.021055649136403752,0.007539655686981086,0.01061436413683143,-0.03981444287291238,0.011383041249294018,-0.00847362646891271
10.0,15.0,12.5,roll_deg,4,146,0.8695219990106591,0.29381558562082954,0.8871878922753559,0.5840475793582283,0.641349007902253,1.115360883383762,1.1302641680925143,0.5697222222222221,1.1339899892697023,0.8651929599046707
10.0,15.0,12.5,sideslip_deg,4,146,0.8079019422473662,2.0488580276923685,0.825263023440187,-1.0152518508862705,-0.9300758530851454,2.5632408187726985,2.606750221711054,-1.0365458503365517,2.6176275724456426,0.746640682220459
10.0,15.0,12.5,throttle_output,4,146,0.7694094299473361,0.565577272790156,0.8154338727220458,0.16152630225010683,0.4193758923831141,1.1654674102862677,1.3128583377599714,0.097063904716855,1.3497060696283976,0.0
15.0,20.0,17.5,airspeed_mps,4,150,24.641427491987763,1.1922042174622711,24.725130396852926,23.386000064441138,23.853960054261343,25.512597834579346,25.77967085272316,23.269010066986084,25.846439107259116,24.852174997329712
15.0,20.0,17.5,aoa_deg,4,150,3.3505566030556135,0.972395741281382,3.300864881466305,2.413807065433603,2.6358727775211257,4.015548707000793,4.356874550902654,2.3582906374117223,4.4422060118781195,3.2783183455467224
15.0,20.0,17.5,descent_rate_mps,4,150,2.7533113504857036,0.5708007796277984,2.615899584157309,2.270725402340773,2.4068708607174325,2.9623400739255796,3.428273771490386,2.2366890377466078,3.544757195881588,2.804031968116359
15.0,20.0,17.5,groundspeed_mps,4,150,22.21725362504747,0.9859328591124136,22.31788965497241,21.11198513314223,21.830807318005384,22.704335962014497,23.181631675057783,20.93227958692644,23.300955603318606,22.25305433160036
15.0,20.0,17.5,p_radps,4,150,0.02107140948193645,0.023436192834863742,0.0210855028680473,-0.0036153946293758293,0.012085345853598637,0.03007156649638511,0.04573848285269353,-0.007540579750119446,0.049655211941770645,0.027640813990728916
15.0,20.0,17.5,pilot_pitch_centered,4,150,0.005016066589237322,0.0029989112759772098,0.003876984126984127,0.0029694444444444447,0.003069444444444445,0.005823606271777004,0.008657404181184667,0.002944444444444445,0.009365853658536585,0.0055000000000000005
15.0,20.0,17.5,pilot_roll_centered,4,150,0.020726664730933025,0.012950251425969617,0.025574603174603177,0.005056111111111112,0.018836111111111112,0.02746515679442509,0.029610104529616724,0.0016111111111111113,0.030146341463414633,0.020499999999999997
15.0,20.0,17.5,pilot_throttle_norm,4,150,0.011388942121564074,0.007637471977170795,0.014790079365079367,0.0021066666666666673,0.010533333333333336,0.015645688153310106,0.01590962543554007,0.0,0.01597560975609756,0.0115
15.0,20.0,17.5,pitch_deg,4,150,-3.431227828559318,1.2010416554318812,-3.4177233558077478,-4.709924626080417,-3.9562091643594286,-2.892742020007637,-2.171437292890417,-4.8983534915106635,-1.9911111111111113,-3.3657579612731934
15.0,20.0,17.5,q_radps,4,150,0.014988426567846415,0.021796686891674084,0.008029021175737647,-0.0012993379887553628,-0.0003972920839303282,0.023414739827514387,0.04101935867340045,-0.0015248494649616215,0.045420513384871984,0.011932971581700237
15.0,20.0,17.5,roll_deg,4,150,0.5683347772918801,0.9995905068687861,0.6359801933629725,-0.5180051190797794,0.2890293556066144,0.9152856150482381,1.5599710911640094,-0.7197637377513779,1.7211424601929528,0.7706252586841584
15.0,20.0,17.5,sideslip_deg,4,150,-0.22952160668849436,2.6131931233249026,0.15439184971878106,-3.0985275185533934,-1.8213003288422311,1.7461705718725178,2.1020054662062186,-3.417834315981184,2.190964189789644,0.018087878823280334
15.0,20.0,17.5,throttle_output,4,150,1.692535504852207,2.1641285812959454,1.0107538378658658,0.05008354385693869,0.2504177192846934,2.452871623433379,4.289481799628352,0.0,4.748634343677097,0.0
