altitude_bin_lower_m,altitude_bin_upper_m,altitude_bin_center_m,variable,expert_fbwa_n_landings,expert_fbwa_total_samples,expert_fbwa_mean,expert_fbwa_std_between_landings,expert_fbwa_median,expert_fbwa_q05,expert_fbwa_q25,expert_fbwa_q75,expert_fbwa_q95,expert_fbwa_min_landing_mean,expert_fbwa_max_landing_mean,expert_fbwa_mean_of_landing_medians,fail_auto_n_landings,fail_auto_total_samples,fail_auto_mean,fail_auto_std_between_landings,fail_auto_median,fail_auto_q05,fail_auto_q25,fail_auto_q75,fail_auto_q95,fail_auto_min_landing_mean,fail_auto_max_landing_mean,fail_auto_mean_of_landing_medians,mean_diff,abs_mean_diff,mean_pct_diff,median_diff,comparison_mean_outside_reference_iqr,comparison_mean_outside_reference_90pct,diff_in_reference_std
10.0,11.0,10.5,throttle_output,13,116,2.4656676656676657,3.327928858307317,1.8333333333333333,1.0,1.0,1.9090909090909087,6.581818181818166,1.0,13.454545454545457,2.4615384615384617,4,26,1.0203818253108434,2.040763650621687,0.0,0.0,0.0,1.0203818253108434,3.469298206056866,0.0,4.081527301243374,0.5713366270065308,-1.4452858403568223,1.4452858403568223,-58.61640887298819,-1.8333333333333333,False,False,-0.43428988475791436
11.0,12.0,11.5,airspeed_mps,13,121,22.630583837522376,1.7012618610169734,22.32439491965554,20.137031888961797,21.929950332641603,23.99371337890625,25.05138973236084,19.254613876342773,25.70076990127564,22.644589717571552,4,28,23.782604751132784,1.0693284750299976,23.87205489476522,22.7012157372066,22.998341390064784,24.65631825583322,24.738763563973563,22.62693432399205,24.75937489100865,23.71141242980957,1.1520209136104071,1.1520209136104071,5.090548798393404,1.5476599751096813,False,False,0.6771567270201172
11.0,12.0,11.5,aoa_deg,13,121,4.245646631966702,1.5728485532379035,4.260696216063066,2.053888020515442,2.997804641723633,5.485143661499023,6.386753300825755,1.5427940726280212,6.401867071787517,4.23993024459252,4,28,2.72529971457663,2.061922956267932,3.14577913851965,0.4065820774861745,1.5497754705803737,4.321303382515907,4.455346158146858,0.1207837292126246,4.488856852054596,2.6649386808276176,-1.5203469173900719,1.5203469173900719,-35.80954914954392,-1.1149170775434163,True,False,-0.9666200310641794
11.0,12.0,11.5,descent_rate_mps,13,121,2.702922668077301,1.2205558224474715,2.6837801933296888,1.096801811998311,1.7655580694023882,3.55049212773596,4.305013465881864,0.8649401231245212,5.054051876069366,2.6676223828247085,4,28,2.962890707311628,0.1678188155592833,2.940158616928588,2.8156402025924274,2.8289019635748907,3.074147360665326,3.1419661385670854,2.812324762346812,3.1589208330425254,2.965645194052108,0.2599680392343271,0.2599680392343271,9.618034666868695,0.2563784235988993,False,False,0.21299151948088407
11.0,12.0,11.5,groundspeed_mps,13,121,22.26507263675421,2.8914061848794392,22.566878316339405,18.029051785294467,20.82463108469095,23.611174952564895,26.543558665784264,18.024243467333243,28.92663264086441,22.270429739233013,4,28,21.78523870828916,1.04937838693903,21.637400452613463,20.804473582298364,21.117739946715982,22.30489921418664,22.972977392225918,20.72615699119396,23.13999693673573,21.802067060480717,-0.47983392846504813,0.47983392846504813,-2.1550970719626545,-0.9294778637259427,False,False,-0.1659517541929362
11.0,12.0,11.5,p_radps,13,121,0.0084106394404088,0.0511198727197658,0.0015618553152307,-0.0577691001500087,-0.0275957346893846,0.0502102797230084,0.0906780639663338,-0.0647847435320727,0.0943829617463051,0.0021375045681417,4,28,-0.005694240214195,0.012807970109101,-0.0092132141227401,-0.0159772265047649,-0.0117662480552098,-0.0031412062817253,0.009515309548338,-0.0170299711171537,0.0126794385058539,0.0095338884566444,-0.0141048796546038,0.0141048796546038,-167.70282158140202,-0.0107750694379708,False,False,-0.2759177381353312
11.0,12.0,11.5,pilot_pitch_centered,13,121,0.0870643296874066,0.1064457646719959,0.0824,-0.0315999999999999,0.0014999999999999,0.154090909090909,0.2477599999999999,-0.073,0.2744,0.0885384615384615,4,28,0.0038154761904761,0.0023503087557096,0.0027142857142857,0.0025107142857142,0.0025535714285714,0.0039761904761904,0.0066619047619047,0.0025,0.0073333333333333,0.0035,-0.0832488534969305,0.0832488534969305,-95.6176355986716,-0.0796857142857143,False,False,-0.7820776500920931
11.0,12.0,11.5,pilot_roll_centered,13,121,-0.0492833064371525,0.0658679271463862,-0.0603999999999999,-0.0973333333333333,-0.0698181818181818,-0.0515,0.0364606060606057,-0.0993333333333333,0.1623333333333333,-0.0429230769230769,4,28,0.0204166666666666,0.0123051019044873,0.026,0.0055571428571428,0.0197857142857142,0.0266309523809523,0.0274595238095238,0.002,0.0276666666666666,0.0204999999999999,0.0696999731038191,0.0696999731038191,-141.4271446918898,0.0863999999999999,True,False,1.0581777220484938
11.0,12.0,11.5,pilot_throttle_norm,13,121,0.0594374902874902,0.0344356881562328,0.0474999999999999,0.043,0.0464999999999999,0.048,0.1251590909090908,0.0429999999999999,0.162625,0.0606538461538461,4,28,0.0113050595238095,0.0074705256300193,0.0147142857142857,0.0022705357142857,0.0108526785714285,0.0151666666666666,0.0155666666666666,0.000125,0.0156666666666666,0.01125,-0.0481324307636807,0.0481324307636807,-80.97991777726713,-0.0327857142857142,True,True,-1.3977484795804442
11.0,12.0,11.5,pitch_deg,13,121,-2.12208884752013,3.147538975030214,-2.854178547859192,-6.270227527618408,-5.186527013778687,0.6993569960960975,1.9173442114483223,-6.380404829978943,1.925625814632936,-2.088499570122132,4,28,-4.236819416795458,2.366337138460011,-4.176258615085057,-6.544310406276158,-6.0475102833339145,-2.3655677485466,-2.0141135497093203,-6.668510437011719,-1.92625,-4.181677634716034,-2.1147305692753284,2.1147305692753284,99.65325305519605,-1.3220800672258655,False,False,-0.6718679533603007
