mavpackettype,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,_t,t
IMU,4704784,1,0.00012057348067173734,8.221805182984099e-05,0.0003041377931367606,-0.0005399176734499633,-0.0005354474415071309,-9.815185546875,0,0,25.30307960510254,1,1,760,799,1768451513.66015,2.959649
IMU,4724776,0,9.591731941327453e-05,1.8504273612052202e-05,6.983932689763606e-05,-0.0007064871024340391,-0.000411023705964908,-9.818598747253418,0,0,25.304393768310547,1,1,999,999,1768451513.6801422,2.979641
IMU,4724776,1,0.00012055882689310238,0.00012781268742401153,0.00018302485113963485,-0.0018871293868869543,-0.00017151585780084133,-9.818830490112305,0,0,25.304393768310547,1,1,760,799,1768451513.6801422,2.979641
IMU,4744768,0,0.00011835509940283373,4.2959884012816474e-05,1.8803681086865254e-05,-0.001953264232724905,-0.000716661976184696,-9.818058013916016,0,0,25.305706024169922,1,1,999,999,1768451513.700134,2.999633
IMU,4744768,1,0.00028031005058437586,-3.601222124416381e-05,0.00014616103726439178,-0.002131393412128091,0.0006156137678772211,-9.818618774414062,0,0,25.305706024169922,1,1,760,799,1768451513.700134,2.999633
IMU,4764760,1,0.00011680080933729187,0.000248255004407838,0.00014011075836606324,-0.003452517092227936,0.0006726009887643158,-9.817962646484375,0,0,25.307018280029297,1,1,760,799,1768451513.7201262,3.019625
IMU,4764760,0,8.003936818568036e-05,5.242492625257e-05,3.2615371310384944e-05,-0.0015914514660835266,-0.0008330855634994805,-9.817548751831055,0,0,25.307018280029297,1,1,999,999,1768451513.7201262,3.019625
IMU,4784752,0,0.00010506552644073963,9.358286479255185e-05,0.0001025421661324799,-0.000441134674474597,-0.0008653515251353383,-9.817853927612305,0,0,25.308332443237305,1,1,999,999,1768451513.740118,3.039617
IMU,4784752,1,-2.483317075530067e-05,2.1148427549633197e-05,0.00021042878506705165,-0.0018431930802762508,-0.0002037972881225869,-9.819929122924805,0,0,25.308332443237305,1,1,760,799,1768451513.740118,3.039617
IMU,4804744,1,0.00028985124663449824,0.00024414638755843043,-1.2698066711891443e-05,-0.0003480493905954063,0.00022432251716963947,-9.8173828125,0,0,25.30964469909668,1,1,760,799,1768451513.7601101,3.059609
IMU,4804744,0,9.590127592673525e-05,0.00012963353947270662,0.00011222929606446996,-0.0009685358963906765,-0.0017998653929680586,-9.818524360656738,0,0,25.30964469909668,1,1,999,999,1768451513.7601101,3.059609
IMU,4824736,1,-0.00011017613724106923,8.859430818120018e-05,0.00032655929680913687,0.0018655811436474323,-0.0005375376204028726,-9.817326545715332,0,0,25.310956954956055,1,1,760,799,1768451513.7801023,3.079601
IMU,4824736,0,-2.3745151338516735e-06,0.0001127796494984068,1.2740675629174802e-05,-0.001185213797725737,-0.001230892725288868,-9.817620277404785,0,0,25.310956954956055,1,1,999,999,1768451513.7801023,3.079601
IMU,4844728,1,-7.115566404536366e-05,1.2209394299134146e-05,0.000172455795109272,0.0005942003335803747,-0.0025062919594347477,-9.815696716308594,0,0,25.31226921081543,1,1,760,799,1768451513.8000941,3.099593
IMU,4844728,0,8.7916967459023e-05,0.00011720827751560137,4.206092853564769e-06,-0.0011610302608460188,-0.0015590570401400328,-9.817107200622559,0,0,25.31226921081543,1,1,999,999,1768451513.8000941,3.099593
IMU,4864720,1,0.00017001820378936827,0.00016634093481115997,-5.9239646361675113e-05,-0.0007759146392345428,-0.0015883396845310926,-9.819365501403809,0,0,25.313583374023438,1,1,760,799,1768451513.8200862,3.119585
IMU,4864720,0,0.0001687033218331635,8.437819633400068e-05,9.630818385630846e-05,-0.0011777994222939014,-0.0006968643283471465,-9.817266464233398,0,0,25.313583374023438,1,1,999,999,1768451513.8200862,3.119585
IMU,4884712,1,0.00010718288103817031,5.777674959972501e-05,8.46206967253238e-05,0.0006062894826754928,-0.001088464050553739,-9.816715240478516,0,0,25.314895629882812,1,1,760,799,1768451513.840078,3.139577
IMU,4884712,0,4.837090818909928e-05,4.927651025354862e-05,8.651611278764904e-05,-0.0010625992435961962,-0.0016002045013010502,-9.817752838134766,0,0,25.314895629882812,1,1,999,999,1768451513.840078,3.139577
IMU,4904704,1,0.00018755831115413457,-0.00010403272608527914,1.0729700079536997e-05,-0.0030685814563184977,-0.001923382980749011,-9.816394805908203,0,0,25.316207885742188,1,1,760,799,1768451513.8600702,3.159569
IMU,4904704,0,4.132867616135627e-05,1.083924598788144e-05,4.569323209580034e-05,-0.002581188455224037,-0.0018824874423444271,-9.81688404083252,0,0,25.316207885742188,1,1,999,999,1768451513.8600702,3.159569
IMU,4924696,1,-5.3482224757317454e-05,-7.989592268131673e-05,0.00013221216795500368,-0.0018271385924890637,0.0010849093087017536,-9.819015502929688,0,0,25.31751823425293,1,1,760,799,1768451513.880062,3.179561
IMU,4924696,0,6.590862176381052e-05,-1.6984386093099602e-06,0.00016585805860813707,-0.0012122548650950193,-0.0011969630140811205,-9.816628456115723,0,0,25.31751823425293,1,1,999,999,1768451513.880062,3.179561
IMU,4944688,1,-2.4123632101691328e-05,-3.019765608769376e-05,-1.0574979569355492e-05,0.0011337409960106015,0.0005021155811846256,-9.82022476196289,0,0,25.318830490112305,1,1,760,799,1768451513.9000542,3.199553
IMU,4944688,0,0.00013907243555877358,4.328956492827274e-05,5.138224514666945e-05,-0.00037975431769154966,-0.001037074951454997,-9.818613052368164,0,0,25.318830490112305,1,1,999,999,1768451513.9000542,3.199553
IMU,4964680,1,3.609055784181692e-05,-5.936694651609287e-05,0.00010087458213092759,0.0004741340526379645,0.0007696608081459999,-9.818965911865234,0,0,25.320144653320312,1,1,760,799,1768451513.920046,3.219545
IMU,4964680,0,9.902731835609302e-05,2.25072362809442e-05,3.147919778712094e-05,-0.0016913244035094976,-0.002587216906249523,-9.81783390045166,0,0,25.320144653320312,1,1,999,999,1768451513.920046,3.219545
IMU,4984672,1,9.808898175833747e-05,-0.00010787800420075655,0.00028391554951667786,-0.0011793021112680435,-0.0012424218002706766,-9.819449424743652,0,0,25.321455001831055,1,1,760,799,1768451513.9400382,3.239537
IMU,4984672,0,4.140161763643846e-05,6.10405913903378e-05,4.381296457722783e-05,-0.0006766823353245854,-0.0012998764868825674,-9.816484451293945,0,0,25.321455001831055,1,1,999,999,1768451513.9400382,3.239537
IMU,5004664,1,7.313087735383306e-06,1.0585085874481592e-05,0.00021549317170865834,-0.0002473565982654691,-8.299882028950378e-05,-9.81723690032959,0,0,25.32276725769043,1,1,760,799,1768451513.96003,3.259529
IMU,5004664,0,5.1752340368693694e-05,8.659478044137359e-05,0.00013353500980883837,-0.0012625560630112886,-0.0009690610459074378,-9.818655014038086,0,0,25.32276725769043,1,1,999,999,1768451513.96003,3.259529
IMU,5024656,1,6.430873327190056e-05,-5.733643047278747e-05,7.179482054198161e-05,-0.001589217223227024,-0.002345769666135311,-9.814637184143066,0,0,25.324079513549805,1,1,760,799,1768451513.9800222,3.279521
IMU,5024656,0,6.634500459767878e-05,0.00018211516726296395,8.803680975688621e-05,-0.0022006481885910034,-0.0009851246140897274,-9.818092346191406,0,0,25.324079513549805,1,1,999,999,1768451513.9800222,3.279521
IMU,5044648,1,3.7090569094289094e-05,0.0003072732943110168,0.0002234272687928751,-0.0013539037900045514,-0.0010164434788748622,-9.818239212036133,0,0,25.325389862060547,1,1,760,799,1768451514.000014,3.299513
IMU,5044648,0,5.4501608246937394e-05,9.857512486632913e-05,7.373055268544704e-05,-0.0007342766039073467,-0.0008729792316444218,-9.816404342651367,0,0,25.325389862060547,1,1,999,999,1768451514.000014,3.299513
IMU,5064640,1,-0.0001685551251284778,-4.7048641135916114e-05,0.0001962845417438075,-0.0018502355087548494,-0.0006605108501389623,-9.818656921386719,0,0,25.326702117919922,1,1,760,799,1768451514.0200062,3.319505
IMU,5064640,0,9.868856432149187e-05,3.274832124589011e-05,2.5808305508689955e-05,0.000546380237210542,-0.0011434954358264804,-9.816694259643555,0,0,25.326702117919922,1,1,999,999,1768451514.0200062,3.319505
IMU,5084632,1,-0.00015442406584043056,-6.846209544164594e-06,0.00012228265404701233,-0.003393410472199321,-0.0009978425223380327,-9.816510200500488,0,0,25.328014373779297,1,1,760,799,1768451514.039998,3.339497
IMU,5084632,0,0.00010602555994410068,9.962829062715173e-05,9.502715693088248e-05,-0.0005229871603660285,-0.0020518493838608265,-9.81781005859375,0,0,25.328014373779297,1,1,999,999,1768451514.039998,3.339497
IMU,5104624,1,0.0001329278020421043,0.0002146751940017566,-2.7494725145515986e-05,-0.0014307346427813172,0.0010747070191428065,-9.817276954650879,0,0,25.32932472229004,1,1,760,799,1768451514.0599902,3.359489
IMU,5104624,0,1.61257939907955e-05,2.9499537049559876e-05,4.6562876377720386e-05,-0.0005316006718203425,-0.0007604506681673229,-9.818193435668945,0,0,25.32932472229004,1,1,999,999,1768451514.0599902,3.359489
IMU,5124616,1,0.0003228145942557603,-7.146495045162737e-05,0.00017345430387649685,-0.0012274733744561672,0.0003967511001974344,-9.819112777709961,0,0,25.330636978149414,1,1,760,799,1768451514.079982,3.379481
IMU,5124616,0,0.00013144942931830883,2.4781129468465224e-05,0.0001249162305612117,-0.0012867397163063288,-0.0005867887521162629,-9.818683624267578,0,0,25.330636978149414,1,1,999,999,1768451514.079982,3.379481
IMU,5144608,1,0.00019341173174325377,-0.00014437372738029808,9.326435247203335e-05,-0.0026225128676742315,-0.0016566090052947402,-9.81838321685791,0,0,25.331947326660156,1,1,760,799,1768451514.0999742,3.399473
IMU,5144608,0,0.00011363344674464315,2.8856778953922912e-05,0.00011488071322673932,-0.0012992373667657375,-0.001417127437889576,-9.817071914672852,0,0,25.331947326660156,1,1,999,999,1768451514.0999742,3.399473
IMU,5164600,1,-0.00012748950393870473,5.2866293117403984e-05,0.00015838137187529355,0.00043309101602062583,-0.0011806682450696826,-9.819145202636719,0,0,25.33325958251953,1,1,760,799,1768451514.119966,3.419465
IMU,5164600,0,4.2025945731438696e-05,0.00011622105375863612,-2.7602658519754186e-05,1.0119073522218969e-05,-0.0006419999990612268,-9.817191123962402,0,0,25.33325958251953,1,1,999,999,1768451514.119966,3.419465
IMU,5184592,1,0.0004490456194616854,-5.1345632527954876e-05,-3.8440626667579636e-05,-0.0023167147301137447,-0.0018156208097934723,-9.817728042602539,0,0,25.334569931030273,1,1,760,799,1768451514.1399581,3.439457
IMU,5184592,0,6.35076648904942e-05,6.289542216109112e-05,4.878844629274681e-05,-0.0011073352070525289,-0.0001805034844437614,-9.817075729370117,0,0,25.334569931030273,1,1,999,999,1768451514.1399581,3.439457
IMU,5204584,1,0.0003593168512452394,-3.4080963814631104e-05,5.082451389171183e-05,-0.00041983346454799175,0.0011049633612856269,-9.816040992736816,0,0,25.335880279541016,1,1,760,799,1768451514.15995,3.459449
IMU,5204584,0,7.048927363939583e-05,6.918558938195929e-05,4.0394708776148036e-05,-0.001694645150564611,-0.0009392801439389586,-9.817818641662598,0,0,25.335880279541016,1,1,999,999,1768451514.15995,3.459449
IMU,5224576,1,-6.946483335923404e-05,0.0001900283677969128,0.00030989147489890456,-0.0017309054965153337,0.001179814338684082,-9.817548751831055,0,0,25.33719253540039,1,1,760,799,1768451514.1799421,3.479441
IMU,5224576,0,6.455082620959729e-05,-2.3440850327460794e-07,5.6987897551152855e-05,-0.001092592952772975,-0.00021304504480212927,-9.817367553710938,0,0,25.33719253540039,1,1,999,999,1768451514.1799421,3.479441
IMU,5244568,1,-4.467774124350399e-05,0.0001933316234499216,-4.322781023802236e-05,-0.0015982715412974358,-0.002202346920967102,-9.815738677978516,0,0,25.338502883911133,1,1,760,799,1768451514.1999342,3.499433
IMU,5244568,0,0.00010436690354254097,4.400944817462005e-06,4.1205144952982664e-05,-0.0017310203984379768,-0.0005492761847563088,-9.817800521850586,0,0,25.338502883911133,1,1,999,999,1768451514.1999342,3.499433
IMU,5264560,1,-6.58113503959612e-06,0.00013514881720766425,5.3202107665129006e-05,-0.0017697667935863137,-0.002177739515900612,-9.816720962524414,0,0,25.339813232421875,1,1,760,799,1768451514.219926,3.519425
IMU,5264560,0,0.0001005369340418838,4.504196112975478e-05,0.00012086695642210543,-0.0003898446448147297,-0.0005394924664869905,-9.817543029785156,0,0,25.339813232421875,1,1,999,999,1768451514.219926,3.519425
IMU,5284552,1,9.523965127300471e-05,0.00010734725219663233,9.599424083717167e-05,-0.0019680922850966454,-0.0013466649688780308,-9.818988800048828,0,0,25.34112548828125,1,1,760,799,1768451514.2399182,3.539417
IMU,5284552,0,5.8011399232782423e-05,0.00010556953930063173,1.5370675100712106e-05,-0.0008498606039211154,-0.0008038827800191939,-9.81757640838623,0,0,25.34112548828125,1,1,999,999,1768451514.2399182,3.539417
IMU,5304544,1,0.00010711853246903047,0.00015974088455550373,-0.00010232110798824579,0.001182040898129344,-0.00192063651047647,-9.817052841186523,0,0,25.34243392944336,1,1,760,799,1768451514.25991,3.559409
IMU,5304544,0,5.791494913864881e-05,9.45928695728071e-05,-8.678937774675433e-06,0.00022372293460648507,-0.0006609840202145278,-9.817445755004883,0,0,25.34243392944336,1,1,999,999,1768451514.25991,3.559409
IMU,5324536,1,1.4809131243964657e-05,0.00020860982476733625,0.00027473963564261794,0.0015727949794381857,-0.0035020173527300358,-9.8148775100708,0,0,25.3437442779541,1,1,760,799,1768451514.2799022,3.579401
IMU,5324536,0,2.1961828679195605e-05,0.00014411559095606208,9.593442518962547e-05,-0.0009161833440884948,-0.0007507501868531108,-9.818257331848145,0,0,25.3437442779541,1,1,999,999,1768451514.2799022,3.579401
IMU,5344528,1,6.261827365960926e-05,9.255473560187966e-05,-0.0001277478877454996,6.748627492925152e-05,-6.084679625928402e-05,-9.817399978637695,0,0,25.344989776611328,1,1,760,799,1768451514.299894,3.599393
IMU,5344528,0,-4.8436988436151296e-05,9.23381739994511e-05,2.1615884179482237e-05,-0.0006357780075632036,-0.0008960507111623883,-9.817865371704102,0,0,25.345054626464844,1,1,999,999,1768451514.299894,3.599393
IMU,5364520,1,0.00015805069415364414,0.00018094066763296723,-1.5890302165644243e-05,-0.0014357705367729068,-0.0005789385759271681,-9.81677532196045,0,0,25.34630012512207,1,1,760,799,1768451514.3198862,3.619385
IMU,5364520,0,5.884108759346418e-05,1.5046733096824028e-05,0.0001662579015828669,-0.0008712956914678216,-0.0011854402255266905,-9.817841529846191,0,0,25.34636688232422,1,1,999,999,1768451514.3198862,3.619385
IMU,5384512,1,9.023170423461124e-05,-0.00013501173816621304,0.0002233381528640166,-0.0012785197468474507,0.0008739536278881133,-9.816350936889648,0,0,25.347610473632812,1,1,760,799,1768451514.339878,3.639377
IMU,5384512,0,7.259068661369383e-05,0.00011609168723225594,5.360708018997684e-05,-0.0010474732844159007,-0.0003492497489787638,-9.817070007324219,0,0,25.347675323486328,1,1,999,999,1768451514.339878,3.639377
IMU,5404504,1,-0.00016161253734026104,0.00023706676438450813,0.0003368206962477416,0.0009665306424722075,-0.0003241042431909591,-9.817289352416992,0,0,25.348920822143555,1,1,760,799,1768451514.3598702,3.659369
IMU,5404504,0,4.1240145947085693e-05,2.904844041040633e-05,1.4343416296469513e-05,-0.0009236742043867707,-0.0009381740819662809,-9.817197799682617,0,0,25.34898567199707,1,1,999,999,1768451514.3598702,3.659369
IMU,5424496,1,5.263663115329109e-05,0.00014177942648530006,-3.904671302734641e-06,-0.002435591071844101,-0.0018279069336131215,-9.815196990966797,0,0,25.350231170654297,1,1,760,799,1768451514.379862,3.679361
IMU,5424496,0,0.00011190056829946116,8.94836921361275e-05,5.969858102616854e-05,-0.0012507853098213673,-0.0010578023502603173,-9.816877365112305,0,0,25.350296020507812,1,1,999,999,1768451514.379862,3.679361
IMU,5444488,1,-3.838849806925282e-06,0.00015586937661282718,0.00024791486794129014,-0.0006885035545565188,-0.001958635402843356,-9.81923770904541,0,0,25.35154151916504,1,1,760,799,1768451514.3998542,3.699353
IMU,5444488,0,5.202222382649779e-05,4.0689596062293276e-05,7.047652616165578e-05,-0.0012025507166981697,-0.0011035873321816325,-9.817107200622559,0,0,25.351604461669922,1,1,999,999,1768451514.3998542,3.699353
IMU,5464480,1,-7.294309762073681e-05,8.493353379890323e-05,-1.6722069631214254e-05,-0.000995130860246718,0.00019089739362243563,-9.816790580749512,0,0,25.35284996032715,1,1,760,799,1768451514.419846,3.719345
IMU,5464480,0,5.408566357800737e-05,7.765812370053027e-06,4.9955771828535944e-05,-0.0015422834549099207,-0.001033640350215137,-9.81816291809082,0,0,25.352914810180664,1,1,999,999,1768451514.419846,3.719345
IMU,5484472,1,-5.599811265710741e-05,-6.67610511300154e-05,0.00019241181144025177,-0.0008992708753794432,-0.000808084849268198,-9.817137718200684,0,0,25.35416030883789,1,1,760,799,1768451514.4398382,3.739337
IMU,5484472,0,0.00011722623457899317,7.487325638066977e-05,0.00010623842536006123,-0.0007201453554444015,-0.001026303507387638,-9.817034721374512,0,0,25.354225158691406,1,1,999,999,1768451514.4398382,3.739337
IMU,5504464,1,9.643103840062395e-05,4.7034765884745866e-05,5.049234096077271e-05,-0.0018354589119553566,-0.0005996430409140885,-9.818236351013184,0,0,25.355470657348633,1,1,760,799,1768451514.45983,3.759329
IMU,5504464,0,8.987655019154772e-05,9.427773329662159e-05,6.816578388679773e-05,-0.0006281506503000855,-0.002232975559309125,-9.816808700561523,0,0,25.35553550720215,1,1,999,999,1768451514.45983,3.759329
IMU,5524456,1,2.8519874831545167e-05,-2.4283479433506727e-05,0.00031553380540572107,0.0013525767717510462,-7.779173029121011e-05,-9.818321228027344,0,0,25.356779098510742,1,1,760,799,1768451514.4798222,3.779321
IMU,5524456,0,4.749384243041277e-05,7.273806841112673e-05,0.00012630803394131362,-0.0001657482353039086,-0.0013751619262620807,-9.8175687789917,0,0,25.356843948364258,1,1,999,999,1768451514.4798222,3.779321
IMU,5544448,1,0.0001591885811649263,-0.00018513004761189222,-4.07705592806451e-05,-0.0005738988984376192,-0.001990200486034155,-9.817179679870605,0,0,25.358089447021484,1,1,760,799,1768451514.499814,3.799313
IMU,5544448,0,8.127644832711667e-05,6.745488462911453e-06,8.320297638420016e-05,-0.0012543931370601058,-0.0007728125201538205,-9.818166732788086,0,0,25.358154296875,1,1,999,999,1768451514.499814,3.799313
IMU,5564440,1,0.00011730440746759996,2.3212585801957175e-05,0.00012308057921472937,-0.0020372364670038223,-0.0011565303429961205,-9.818639755249023,0,0,25.359397888183594,1,1,760,799,1768451514.5198061,3.819305
IMU,5564440,0,0.00010554486652836204,7.067881961120293e-05,-6.330855285341386e-06,-0.0009833028307184577,-0.001028518658131361,-9.818037033081055,0,0,25.35946273803711,1,1,999,999,1768451514.5198061,3.819305
IMU,5584432,1,0.00010589000885374844,0.00013408214726950973,2.597703087303671e-06,-0.0003898048016708344,0.0001484332897234708,-9.818791389465332,0,0,25.360706329345703,1,1,760,799,1768451514.539798,3.839297
IMU,5584432,0,9.900548320729285e-05,0.00010992205352522433,8.825132681522518e-05,-0.0010881097987294197,-0.0005131083307787776,-9.81689453125,0,0,25.36077308654785,1,1,999,999,1768451514.539798,3.839297
IMU,5604424,1,0.00013982175732962787,-7.029589323792607e-05,8.406073175137863e-05,-0.0024295917246490717,-0.0017739974427968264,-9.81916618347168,0,0,25.362016677856445,1,1,760,799,1768451514.5597901,3.859289
IMU,5604424,0,6.639822095166892e-05,0.0001263617887161672,5.413311373558827e-05,-0.0005058617680333555,0.0003159323241561651,-9.81705379486084,0,0,25.362083435058594,1,1,999,999,1768451514.5597901,3.859289
IMU,5624416,1,0.0001302524033235386,0.00011604738392634317,5.064078504801728e-05,-0.0006311973556876183,0.0015924726612865925,-9.819551467895508,0,0,25.363327026367188,1,1,760,799,1768451514.5797822,3.879281
IMU,5624416,0,7.045932579785585e-05,0.00011442146933404729,0.00011488293239381164,-0.000976016977801919,-0.0008524621371179819,-9.816574096679688,0,0,25.363391876220703,1,1,999,999,1768451514.5797822,3.879281
IMU,5644408,1,-0.0002689735556486994,0.000286032329313457,0.00012722857354674488,-0.0009529836243018508,-0.0006322584813460708,-9.8164644241333,0,0,25.364635467529297,1,1,760,799,1768451514.5997741,3.899273
IMU,5644408,0,5.9327194321667776e-05,3.956990985898301e-05,0.0001404356735292822,-0.001213916577398777,-0.001556663541123271,-9.816474914550781,0,0,25.364700317382812,1,1,999,999,1768451514.5997741,3.899273
IMU,5664400,1,7.389840902760625e-06,-6.981234037084505e-06,6.099948950577527e-05,6.832876533735543e-05,0.0014114633668214083,-9.815255165100098,0,0,25.365943908691406,1,1,760,799,1768451514.6197662,3.919265
IMU,5664400,0,4.178112430963665e-05,4.201311821816489e-05,4.522154631558806e-05,-0.0019749286584556103,-0.001577642746269703,-9.817026138305664,0,0,25.366008758544922,1,1,999,999,1768451514.6197662,3.919265
IMU,5684392,1,0.00010132943862117827,5.501152918441221e-05,0.0001513675961177796,-0.0016504062805324793,-0.0006358414539135993,-9.818403244018555,0,0,25.367252349853516,1,1,760,799,1768451514.639758,3.939257
IMU,5684392,0,7.31401305529289e-05,2.9092017939547077e-05,0.00013128200953360647,-0.0013801711611449718,-0.0010951315052807331,-9.818336486816406,0,0,25.367319107055664,1,1,999,999,1768451514.639758,3.939257
IMU,5704384,1,-5.956404493190348e-05,-4.789563718077261e-06,9.142585622612387e-05,9.780103573575616e-05,-0.00014922473928891122,-9.817380905151367,0,0,25.368560791015625,1,1,760,799,1768451514.6597502,3.959249
IMU,5704384,0,5.014601265429519e-05,1.901993528008461e-05,5.7558107073418796e-05,-0.0007187706069089472,-0.0005719240289181471,-9.819296836853027,0,0,25.368627548217773,1,1,999,999,1768451514.6597502,3.959249
IMU,5724376,1,-8.738768519833684e-05,0.00013439964095596224,8.05714080343023e-05,-0.0010505698155611753,-0.0027107479982078075,-9.818424224853516,0,0,25.369871139526367,1,1,760,799,1768451514.679742,3.979241
IMU,5724376,0,4.69324404548388e-05,7.587010622955859e-05,7.63058487791568e-05,-0.0020980751141905785,-0.0019691113848239183,-9.817712783813477,0,0,25.369935989379883,1,1,999,999,1768451514.679742,3.979241
IMU,5744368,1,-2.682612102944404e-05,-4.068466296303086e-05,0.00019064392836298794,-0.0017713959095999599,-8.926002192310989e-05,-9.817886352539062,0,0,25.371179580688477,1,1,760,799,1768451514.6997342,3.999233
IMU,5744368,0,9.934753325069323e-05,0.00013434667198453099,9.10457456484437e-05,-0.0014990721829235554,-0.0024236738681793213,-9.817204475402832,0,0,25.371244430541992,1,1,999,999,1768451514.6997342,3.999233
IMU,5764360,1,0.00028441319591365755,-4.833012280869298e-05,-4.082746818312444e-05,-0.002185458317399025,0.0005286294035613537,-9.818205833435059,0,0,25.372488021850586,1,1,760,799,1768451514.719726,4.019225
IMU,5764360,0,7.88642282714136e-05,0.0001343656040262431,8.145620085997507e-05,0.0006453273817896843,-0.0013287002220749855,-9.817277908325195,0,0,25.3725528717041,1,1,999,999,1768451514.719726,4.019225
IMU,5784352,1,0.00018101732712239027,8.065724978223443e-05,0.0001621899427846074,-0.00037837488343939185,-0.0010766059858724475,-9.818334579467773,0,0,25.373796463012695,1,1,760,799,1768451514.7397182,4.039217
IMU,5784352,0,9.252126619685441e-05,2.850895543815568e-05,9.733704064274207e-05,-0.0016462511848658323,-0.0014131454518064857,-9.817971229553223,0,0,25.37386131286621,1,1,999,999,1768451514.7397182,4.039217
IMU,5804344,1,0.00010354896221542731,0.00023851952573750168,0.00015719355724286288,-0.0016292245127260685,-0.0003281883546151221,-9.816995620727539,0,0,25.375102996826172,1,1,760,799,1768451514.75971,4.059209
IMU,5804344,0,4.735176480608061e-05,0.00010744961036834866,4.119654113310389e-05,-0.0006573123391717672,-0.0013888601679354906,-9.817914009094238,0,0,25.37516975402832,1,1,999,999,1768451514.75971,4.059209
IMU,5824336,1,9.739877714309841e-05,3.890535663231276e-05,0.00014820635260548443,-0.0005809621070511639,-0.002340487437322736,-9.817033767700195,0,0,25.376413345336914,1,1,760,799,1768451514.7797022,4.079201
IMU,5824336,0,8.866811549523845e-05,0.00015021207218524069,6.962525367271155e-05,-0.0007589323213323951,-0.0009668180136941373,-9.817327499389648,0,0,25.37647819519043,1,1,999,999,1768451514.7797022,4.079201
IMU,5844328,1,0.00024112884420901537,-1.027176040224731e-05,6.861830479465425e-05,-0.0025597948115319014,-0.004365166183561087,-9.819791793823242,0,0,25.37771987915039,1,1,760,799,1768451514.799694,4.099193
IMU,5844328,0,8.511531632393599e-05,0.00010223781282547861,0.00013711507199332118,-0.001274920767173171,-0.0011188802309334278,-9.818968772888184,0,0,25.37778663635254,1,1,999,999,1768451514.799694,4.099193
IMU,5864320,1,0.00016087644326034933,0.00014829593419563025,0.0002141568111255765,-0.00239357678219676,-0.0011337230680510402,-9.81815242767334,0,0,25.379030227661133,1,1,760,799,1768451514.8196862,4.119185
IMU,5864320,0,0.00010643007408361882,0.0001262649311684072,8.341946522705257e-05,-0.001027730293571949,0.00035494117764756083,-9.817901611328125,0,0,25.379093170166016,1,1,999,999,1768451514.8196862,4.119185
IMU,5884312,1,0.00011329375411150977,0.00017454399494454265,9.559121099300683e-05,-0.0010756622068583965,-0.0018430257914587855,-9.81658935546875,0,0,25.38033676147461,1,1,760,799,1768451514.839678,4.139177
IMU,5884312,0,3.7871868698857725e-05,7.199682295322418e-05,6.590617704205215e-05,-0.0012628888944163918,-0.0006905599148012698,-9.81879997253418,0,0,25.380403518676758,1,1,999,999,1768451514.839678,4.139177
IMU,5905137,1,1.0449414730828721e-05,6.237367051653564e-05,7.4910290095431264e-06,-0.00014529524196404964,-0.0017681391909718513,-9.81849479675293,0,0,25.381776809692383,1,1,760,799,1768451514.8605032,4.160002
IMU,5905137,0,0.00020187022164463997,8.753239671932533e-05,0.00011801101209130138,-0.0014206893974915147,-0.0006590939010493457,-9.817377090454102,0,0,25.381710052490234,1,1,999,999,1768451514.8605032,4.160002
IMU,5925129,1,8.882498514140025e-05,0.0004447404353413731,2.1943509636912495e-05,-0.0011880277888849378,-0.0031078786123543978,-9.816068649291992,0,0,25.38308334350586,1,1,760,799,1768451514.880495,4.179994
IMU,5925129,0,0.00011847444693557918,8.727153181098402e-05,4.451095810509287e-05,-0.0011350150452926755,-0.0012410145718604326,-9.816314697265625,0,0,25.383018493652344,1,1,999,999,1768451514.880495,4.179994
IMU,5945121,1,0.00019876545411534607,0.00031008978839963675,-3.544691207935102e-05,-0.0006596019957214594,-0.0017106997547671199,-9.815099716186523,0,0,25.38439178466797,1,1,760,799,1768451514.9004872,4.199986
IMU,5945121,0,0.0001504838146502152,9.066427446668968e-05,1.3685088561032899e-05,-0.0011280108010396361,-0.0013196367071941495,-9.816758155822754,0,0,25.384326934814453,1,1,999,999,1768451514.9004872,4.199986
IMU,5965113,1,0.00022906617959961295,9.298348231823184e-06,-3.398392800590955e-05,0.000456135137937963,-0.0016123366076499224,-9.816801071166992,0,0,25.385700225830078,1,1,760,799,1768451514.920479,4.219978
IMU,5965113,0,1.8089980585500598e-05,9.293399489251897e-05,0.00011975352390436456,-0.0002608138893265277,-0.0008474346832372248,-9.81787395477295,0,0,25.385700225830078,1,1,999,999,1768451514.920479,4.219978
IMU,5985105,1,-5.204000262892805e-05,1.66738209372852e-06,0.00011489955068100244,-0.0026158324908465147,-0.0007801085594110191,-9.818087577819824,0,0,25.387006759643555,1,1,760,799,1768451514.9404712,4.23997
IMU,5985105,0,3.309285602881573e-06,4.684067243942991e-05,0.00010551045124884695,-0.0013015837175771594,-0.001619911752641201,-9.818134307861328,0,0,25.387006759643555,1,1,999,999,1768451514.9404712,4.23997
IMU,6005097,0,0.00010311025835108012,0.00018252970767207444,0.00013320858124643564,-0.0013974668690934777,-0.0005453497287817299,-9.817988395690918,0,0,25.388315200805664,1,1,999,999,1768451514.960463,4.259962
