mavpackettype,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH,_t,t
XKF1,15264725,0,0.02,0.0,179.95,0.0033781873062253,-0.0040138899348676205,-0.042182616889476776,-0.06166926026344299,0.0,0.0,-0.18714244663715363,0.0,0.0,0.0,0.0,1768451524.220091,12.51999
XKF1,15304709,1,0.02,0.0,179.96,0.0026226751506328583,-0.004441319964826107,-0.043244216591119766,-0.07068371027708054,0.0,0.0,-0.190382182598114,0.0,0.0,0.0,0.0,1768451524.260075,12.559974
XKF1,15304709,0,0.02,0.0,179.95,0.003241331083700061,-0.003928012680262327,-0.04361048340797424,-0.07096433639526367,0.0,0.0,-0.19062359631061554,0.0,0.0,0.0,0.0,1768451524.260075,12.559974
XKF1,15344693,1,0.02,0.0,179.96,0.002450846368446946,-0.004363595508038998,-0.04483814537525177,-0.08763369172811508,0.0,0.0,-0.19426971673965454,0.0,0.0,0.0,0.0,1768451524.300059,12.599958
XKF1,15344693,0,0.02,0.0,179.95,0.003087365534156561,-0.0038182896096259356,-0.04522818326950073,-0.08790846914052963,0.0,0.0,-0.19452235102653503,0.0,0.0,0.0,0.0,1768451524.300059,12.599958
XKF1,15384677,0,0.02,0.0,179.95,0.002964106621220708,-0.0037546490784734488,-0.046669114381074905,-0.09758950024843216,0.0,0.0,-0.19819864630699158,0.0,0.0,0.0,0.0,1768451524.340043,12.639942
XKF1,15384677,1,0.02,0.0,179.96,0.002304555382579565,-0.00433181831613183,-0.04624295234680176,-0.09729783236980438,0.0,0.0,-0.19793416559696198,0.0,0.0,0.0,0.0,1768451524.340043,12.639942
XKF1,15424661,0,0.02,0.0,179.95,0.002785894786939025,-0.003649574937298894,-0.04716465622186661,-0.0901447981595993,0.0,0.0,-0.1998281031847,0.0,0.0,0.0,0.0,1768451524.380027,12.679926
XKF1,15424661,1,0.02,0.0,179.96,0.0022074407897889614,-0.004264052025973797,-0.04671122133731842,-0.0898338109254837,0.0,0.0,-0.19955070316791534,0.0,0.0,0.0,0.0,1768451524.380027,12.679926
XKF1,15464645,0,0.02,0.0,179.95,0.0026677576825022697,-0.003583842422813177,-0.047662705183029175,-0.06918665021657944,0.0,0.0,-0.2014847844839096,0.0,0.0,0.0,0.0,1768451524.420011,12.71991
XKF1,15464645,1,0.02,0.0,179.96,0.0020647861529141665,-0.004236579407006502,-0.04719328507781029,-0.06886734068393707,0.0,0.0,-0.20119313895702362,0.0,0.0,0.0,0.0,1768451524.420011,12.71991
XKF1,15504629,0,0.02,0.0,179.95,0.002538176951929927,-0.003505694679915905,-0.047610800713300705,-0.054598163813352585,0.0,0.0,-0.20204134285449982,0.0,0.0,0.0,0.0,1768451524.459995,12.759894
XKF1,15504629,1,0.02,0.0,179.96,0.0019991318695247173,-0.004173035267740488,-0.047185979783535004,-0.05430943891406059,0.0,0.0,-0.20173664391040802,0.0,0.0,0.0,0.0,1768451524.459995,12.759894
XKF1,15544613,0,0.02,0.0,179.96,0.002381721278652549,-0.0034155254252254963,-0.0471603125333786,-0.02217624895274639,0.0,0.0,-0.20166972279548645,0.0,0.0,0.0,0.0,1768451524.499979,12.799878
XKF1,15544613,1,0.02,0.0,179.96,0.0018451481591910124,-0.004149588290601969,-0.046770524233579636,-0.02191949635744095,0.0,0.0,-0.20135386288166046,0.0,0.0,0.0,0.0,1768451524.499979,12.799878
XKF1,15584597,0,0.02,0.0,179.96,0.00228613312356174,-0.0033463514409959316,-0.04680190607905388,-0.0001700855209492147,0.0,0.0,-0.20151841640472412,0.0,0.0,0.0,0.0,1768451524.5399632,12.839862
XKF1,15584597,1,0.02,0.0,179.96,0.0017646214691922069,-0.004117598291486502,-0.046470046043395996,3.402444417588413e-05,0.0,0.0,-0.20119258761405945,0.0,0.0,0.0,0.0,1768451524.5399632,12.839862
XKF1,15624581,0,0.02,0.0,179.96,0.0021673995070159435,-0.0032218978740274906,-0.04516642913222313,0.025890229269862175,0.0,0.0,-0.19850367307662964,0.01,0.01,0.0,0.0,1768451524.5799472,12.879846
XKF1,15624581,1,0.02,0.0,179.96,0.0016387460054829717,-0.004038106184452772,-0.044848211109638214,0.026081401854753494,0.0,0.0,-0.1981707364320755,0.0,0.0,0.0,0.0,1768451524.5799472,12.879846
XKF1,15664565,0,0.02,0.0,179.96,0.0020535208750516176,-0.003153410041704774,-0.04374317452311516,0.05923235043883324,0.0,0.0,-0.19597271084785461,0.01,0.01,0.0,0.0,1768451524.6199312,12.91983
XKF1,15664565,1,0.02,0.0,179.96,0.0014453318435698748,-0.003950083162635565,-0.04345861077308655,0.059387389570474625,0.0,0.0,-0.19563157856464386,0.0,0.0,0.0,0.0,1768451524.6199312,12.91983
XKF1,15704549,0,0.02,0.0,179.96,0.0019446457736194134,-0.003055674023926258,-0.04297011345624924,0.0738949179649353,0.0,0.0,-0.19465506076812744,0.01,0.01,0.0,0.0,1768451524.6599152,12.959814
XKF1,15704549,1,0.02,0.0,179.96,0.0013053182046860456,-0.0038641849532723427,-0.04263639822602272,0.07410456985235214,0.0,0.0,-0.1943083554506302,0.0,0.0,0.0,0.0,1768451524.6599152,12.959814
XKF1,15744533,0,0.01,0.0,179.96,0.0018070271471515298,-0.002971093403175473,-0.042730268090963364,0.19517117738723755,0.0,0.0,-0.168681800365448,0.01,0.01,0.0,0.0,1768451524.6998992,12.999798
XKF1,15744533,1,0.02,0.0,179.96,0.001195492222905159,-0.0037588411942124367,-0.04240431264042854,0.18949291110038757,0.0,0.0,-0.1683264523744583,0.0,0.0,0.0,0.0,1768451524.6998992,12.999798
XKF1,15784517,0,0.01,0.0,179.96,0.001727842609398067,-0.0028995599132031202,-0.042579494416713715,0.43341225385665894,0.0,0.0,-0.1464880406856537,0.01,0.01,0.0,0.0,1768451524.7398832,13.039782
XKF1,15784517,1,0.02,0.0,179.96,0.0010732876835390925,-0.003682987065985799,-0.04225551709532738,0.4355739653110504,0.0,0.0,-0.14616374671459198,0.0,0.0,0.0,0.0,1768451524.7398832,13.039782
XKF1,15824501,0,0.01,0.0,179.96,0.0015841127606108785,-0.0027918741106987,-0.04231385141611099,0.5481833219528198,0.0,0.0,-0.12712781131267548,0.01,0.01,0.0,0.0,1768451524.7798672,13.079766
XKF1,15824501,1,0.02,0.0,179.96,0.0008943704888224602,-0.003557390533387661,-0.04194273427128792,0.5498772859573364,0.0,0.0,-0.12682634592056274,0.0,0.01,0.0,0.0,1768451524.7798672,13.079766
XKF1,15864485,1,0.02,0.0,179.96,0.0007072726730257273,-0.0034500586334615946,-0.041742920875549316,0.5705636143684387,0.0,0.0,-0.110357865691185,0.0,0.01,0.0,0.0,1768451524.8198512,13.11975
XKF1,15864485,0,0.01,0.0,179.96,0.001504825777374208,-0.002670248504728079,-0.04212561994791031,0.5696694850921631,0.0,0.0,-0.11064744740724564,0.01,0.01,0.0,0.0,1768451524.8198512,13.11975
XKF1,15904469,1,0.02,0.0,179.96,0.0006196738686412573,-0.003432143945246935,-0.042221907526254654,0.5348777770996094,0.0,0.0,-0.09753035008907318,0.01,0.01,0.0,0.0,1768451524.8598351,13.159734
XKF1,15904469,0,0.01,0.0,179.96,0.0014160844730213284,-0.0025911303237080574,-0.04257514700293541,0.5345492362976074,0.0,0.0,-0.09780491143465042,0.01,0.01,0.0,0.0,1768451524.8598351,13.159734
XKF1,15944453,1,0.02,0.0,179.96,0.0004837546730414033,-0.0033302127849310637,-0.043192628771066666,0.4471372663974762,0.0,0.0,-0.08781445771455765,0.01,0.01,0.0,0.0,1768451524.8998191,13.199718
XKF1,15944453,0,0.01,0.0,179.96,0.0013079885393381119,-0.0025353480596095324,-0.04358041286468506,0.447081595659256,0.0,0.0,-0.08808331936597824,0.01,0.01,0.0,0.0,1768451524.8998191,13.199718
XKF1,15984437,1,0.02,0.0,179.96,0.000397125055314973,-0.0031971081625670195,-0.04413618519902229,0.3561291992664337,0.0,0.0,-0.0797487199306488,0.01,0.01,0.0,0.0,1768451524.9398031,13.239702
XKF1,15984437,0,0.01,0.0,179.96,0.001226825756020844,-0.0024864182341843843,-0.04448847845196724,0.3562164902687073,0.0,0.0,-0.0800132155418396,0.01,0.01,0.0,0.0,1768451524.9398031,13.239702
XKF1,16024421,1,0.02,0.0,179.96,0.00032195504172705114,-0.0030993097461760044,-0.045921869575977325,0.2653648257255554,0.0,0.0,-0.07498906552791595,0.01,0.01,0.0,0.0,1768451524.979787,13.279686
XKF1,16024421,0,0.01,0.0,179.96,0.0011112754000350833,-0.002390798181295395,-0.04622800648212433,0.26555368304252625,0.0,0.0,-0.07524946331977844,0.01,0.01,0.0,0.0,1768451524.979787,13.279686
XKF1,16064405,1,0.02,0.0,179.96,0.00023578481341246516,-0.002973858965560794,-0.04755657538771629,0.177658811211586,0.0,0.0,-0.07127485424280167,0.01,0.01,0.0,0.0,1768451525.019771,13.31967
XKF1,16064405,0,0.01,0.0,179.96,0.0010159831726923585,-0.002322346670553088,-0.04782884567975998,0.17784860730171204,0.0,0.0,-0.07153286784887314,0.01,0.01,0.0,0.0,1768451525.019771,13.31967
XKF1,16104389,1,0.02,0.0,179.96,0.0002030442701652646,-0.00300270295701921,-0.04964768514037132,0.11050782352685928,0.0,0.0,-0.0697394609451294,0.01,0.01,0.0,0.0,1768451525.059755,13.359654
XKF1,16104389,0,0.01,0.0,179.96,0.0009690625010989606,-0.002252931473776698,-0.04989297315478325,0.1106807217001915,0.0,0.0,-0.06999306380748749,0.01,0.01,0.0,0.0,1768451525.059755,13.359654
XKF1,16144373,1,0.01,0.0,179.96,9.905946353683248e-05,-0.0029384803492575884,-0.052056893706321716,0.03402561694383621,0.0,0.0,-0.07005283236503601,0.01,0.01,0.0,0.0,1768451525.099739,13.399638
XKF1,16144373,0,0.01,0.0,179.96,0.0009092444088310003,-0.0021930153016000986,-0.05234348401427269,0.034124404191970825,0.0,0.0,-0.07030489295721054,0.01,0.01,0.0,0.0,1768451525.099739,13.399638
XKF1,16184357,1,0.01,0.0,179.96,8.216190326493233e-05,-0.002917323959991336,-0.054189637303352356,-0.02171841263771057,0.0,0.0,-0.07080148905515671,0.01,0.01,0.0,0.0,1768451525.139723,13.439622
XKF1,16184357,0,0.01,0.0,179.96,0.000855388818308711,-0.0021396067459136248,-0.05454820767045021,-0.021730853244662285,0.0,0.0,-0.07105566561222076,0.01,0.01,0.0,0.0,1768451525.139723,13.439622
XKF1,16224341,1,0.01,0.0,179.96,-8.62856086314423e-06,-0.002754566026851535,-0.05683608725667,-0.06344103813171387,0.0,0.0,-0.07318197190761566,0.01,0.01,0.0,0.0,1768451525.179707,13.479606
XKF1,16224341,0,0.01,0.0,179.96,0.0007601950201205909,-0.0020850272849202156,-0.057123929262161255,-0.06341888755559921,0.0,0.0,-0.0734371468424797,0.01,0.01,0.0,0.0,1768451525.179707,13.479606
XKF1,16264325,1,0.01,0.0,179.96,-7.469075740118569e-07,-0.002644588239490986,-0.0591232031583786,-0.09680929034948349,0.0,0.0,-0.07575251907110214,0.01,0.01,0.0,0.0,1768451525.219691,13.51959
XKF1,16264325,0,0.01,0.0,179.96,0.0006848327466286719,-0.002048372756689787,-0.059430260211229324,-0.09683486819267273,0.0,0.0,-0.0760098472237587,0.01,0.01,0.0,0.0,1768451525.219691,13.51959
XKF1,16305142,1,0.01,0.0,179.96,3.512100875013857e-06,-0.0026109085883945227,-0.06158844009041786,-0.11556030809879303,0.0,0.0,-0.07935254275798798,0.01,0.01,0.0,0.0,1768451525.260508,13.560407
XKF1,16305142,0,0.01,0.0,179.96,0.0006069423980079591,-0.0019652999471873045,-0.06195785477757454,-0.11514927446842194,0.0,0.0,-0.07951206713914871,0.01,0.01,0.0,0.0,1768451525.260508,13.560407
XKF1,16345126,1,0.01,0.0,179.96,-4.295194230508059e-05,-0.002495896304026246,-0.06420653313398361,-0.138978973031044,0.0,0.0,-0.08363110572099686,0.01,0.01,0.0,0.0,1768451525.300492,13.600391
XKF1,16345126,0,0.01,0.0,179.96,0.0005145582836121321,-0.001892034080810845,-0.06451691687107086,-0.13919885456562042,0.0,0.0,-0.08379321545362473,0.01,0.01,0.0,0.0,1768451525.300492,13.600391
XKF1,16385110,1,0.01,0.0,179.96,-0.00010402531188447028,-0.002408345229923725,-0.06653549522161484,-0.15210096538066864,0.0,0.0,-0.08787320554256439,0.01,0.01,0.0,0.0,1768451525.340476,13.640375
XKF1,16385110,0,0.01,0.0,179.96,0.0004411022237036377,-0.001817913493141532,-0.06685270369052887,-0.15265090763568878,0.0,0.0,-0.08809273689985275,0.01,0.01,0.0,0.0,1768451525.340476,13.640375
XKF1,16425094,1,0.01,0.0,179.96,-9.66638617683202e-05,-0.0022861480247229338,-0.068333700299263,-0.15197348594665527,0.0,0.0,-0.09146440774202347,0.01,0.01,0.0,0.0,1768451525.38046,13.680359
XKF1,16425094,0,0.01,0.0,179.96,0.00038933835458010435,-0.001760863116942346,-0.06863962113857269,-0.15195132791996002,0.0,0.0,-0.09168720990419388,0.01,0.01,0.0,0.0,1768451525.38046,13.680359
XKF1,16465078,1,0.01,0.0,179.96,-0.00013358880823943764,-0.00222036917693913,-0.06994201242923737,-0.14276592433452606,0.0,0.0,-0.0950775146484375,0.01,0.01,0.0,0.0,1768451525.4204443,13.720343
XKF1,16465078,0,0.01,0.0,179.97,0.0003140069602522999,-0.0016788373468443751,-0.07026605308055878,-0.14280706644058228,0.0,0.0,-0.09530264139175415,0.01,0.01,0.0,0.0,1768451525.4204443,13.720343
XKF1,16505062,1,0.01,0.0,179.96,-0.0001453204167773947,-0.0022227640729397535,-0.0721719041466713,-0.13342703878879547,0.0,0.0,-0.1001344621181488,0.01,0.01,0.0,0.0,1768451525.4604282,13.760327
XKF1,16505062,0,0.01,0.0,179.97,0.0002503260038793087,-0.0016159114893525839,-0.07241591066122055,-0.13344018161296844,0.0,0.0,-0.10035765171051025,0.01,0.01,0.0,0.0,1768451525.4604282,13.760327
XKF1,16545046,1,0.01,0.0,179.96,-0.00019493068975862116,-0.0021617126185446978,-0.07484398037195206,-0.15541835129261017,0.0,0.0,-0.10639915615320206,0.01,0.01,0.0,0.0,1768451525.5004122,13.800311
XKF1,16545046,0,0.01,0.0,179.97,0.0002390513545833528,-0.001573803718201816,-0.07508289068937302,-0.1554168313741684,0.0,0.0,-0.10661925375461578,0.01,0.01,0.0,0.0,1768451525.5004122,13.800311
XKF1,16585030,0,0.01,0.0,179.97,0.00019808876095339656,-0.001538771204650402,-0.07749538868665695,-0.1702745109796524,0.0,0.0,-0.11261299252510071,0.01,0.01,0.0,0.0,1768451525.5403962,13.840295
XKF1,16585030,1,0.01,0.0,179.96,-0.00020890026644337922,-0.0021491828374564648,-0.07722087949514389,-0.17023542523384094,0.0,0.0,-0.11239325255155563,0.01,0.01,0.0,0.0,1768451525.5403962,13.840295
XKF1,16625014,0,0.01,0.0,179.97,0.00014089791511651129,-0.001480442937463522,-0.08062601089477539,-0.18441058695316315,0.0,0.0,-0.1203351691365242,0.01,0.01,0.0,0.0,1768451525.5803802,13.880279
XKF1,16625014,1,0.01,0.0,179.96,-0.00015755565254949033,-0.0021345121785998344,-0.08042241632938385,-0.18442922830581665,0.0,0.0,-0.12011682987213135,0.01,0.01,0.0,0.0,1768451525.5803802,13.880279
XKF1,16664998,0,0.01,0.0,179.97,0.00013813802797812968,-0.0014138618716970086,-0.08341114968061447,-0.20124012231826782,0.0,0.0,-0.12765225768089294,0.01,0.01,0.0,0.0,1768451525.6203642,13.920263
XKF1,16664998,1,0.01,0.0,179.96,-7.762527093291283e-05,-0.0020780961494892836,-0.08315170556306839,-0.20120179653167725,0.0,0.0,-0.12743593752384186,0.01,0.01,0.0,0.0,1768451525.6203642,13.920263
XKF1,16704982,0,0.01,0.0,179.97,0.0001098207212635316,-0.0013688461622223258,-0.08615859597921371,-0.20543071627616882,0.0,0.0,-0.13513238728046417,0.01,0.01,0.0,0.0,1768451525.6603482,13.960247
XKF1,16704982,1,0.01,0.0,179.96,-1.2799092473869678e-05,-0.002000587759539485,-0.08598592132329941,-0.20547829568386078,0.0,0.0,-0.13491803407669067,0.01,0.01,0.0,0.0,1768451525.6603482,13.960247
XKF1,16744966,0,0.01,0.0,179.97,0.00010260486305924132,-0.0013004832435399294,-0.08885631710290909,-0.2119838446378708,0.0,0.0,-0.14273519814014435,0.01,0.01,0.0,0.0,1768451525.7003322,14.000231
XKF1,16744966,1,0.01,0.0,179.96,5.1669780077645555e-05,-0.0018887370824813843,-0.08872368186712265,-0.21206806600093842,0.0,0.0,-0.14252406358718872,0.01,0.01,0.0,0.0,1768451525.7003322,14.000231
XKF1,16784950,0,0.01,0.0,179.97,8.526545570930466e-05,-0.0012594688450917602,-0.0913369432091713,-0.21112902462482452,0.0,0.0,-0.1499660760164261,0.01,0.01,0.0,0.0,1768451525.7403162,14.040215
XKF1,16784950,1,0.01,0.0,179.96,1.4934582395653706e-05,-0.0018698462517932057,-0.09124070405960083,-0.21124660968780518,0.0,0.0,-0.14976026117801666,0.01,0.01,0.0,0.0,1768451525.7403162,14.040215
XKF1,16824934,0,0.01,0.0,179.97,6.248829595278949e-05,-0.0011945521691814065,-0.09474080055952072,-0.2169027477502823,0.0,0.0,-0.15929798781871796,0.01,0.01,0.0,0.0,1768451525.7803001,14.080199
XKF1,16824934,1,0.01,0.0,179.96,0.0001208505273098126,-0.0018317715730518103,-0.0946207046508789,-0.21699655055999756,0.0,0.0,-0.1590983271598816,0.01,0.01,0.0,0.0,1768451525.7803001,14.080199
XKF1,16864918,0,0.01,0.0,179.97,3.3826690923888236e-06,-0.0011377959745004773,-0.09780731797218323,-0.2315203696489334,0.0,0.0,-0.1680905520915985,0.01,0.01,0.0,0.0,1768451525.8202841,14.120183
XKF1,16864918,1,0.01,0.0,179.97,8.046915172599256e-05,-0.0017922957194969058,-0.09772666543722153,-0.23166540265083313,0.0,0.0,-0.1678985059261322,0.01,0.01,0.0,0.0,1768451525.8202841,14.120183
XKF1,16904902,1,0.01,0.0,179.97,0.00010722086881287396,-0.0017681410536170006,-0.10052214562892914,-0.23398151993751526,0.0,0.0,-0.17641372978687286,0.01,0.01,0.0,0.0,1768451525.860268,14.160167
XKF1,16904902,0,0.01,0.0,179.97,-6.136770389275625e-05,-0.0010794391855597496,-0.10066793859004974,-0.2338896542787552,0.0,0.0,-0.17660026252269745,0.01,0.01,0.0,0.0,1768451525.860268,14.160167
XKF1,16944886,1,0.01,0.0,179.97,0.000152742606587708,-0.0016865459037944674,-0.1031617522239685,-0.23171013593673706,0.0,0.0,-0.184672549366951,0.01,0.01,0.0,0.0,1768451525.900252,14.200151
XKF1,16944886,0,0.01,0.0,179.97,-7.163698319345713e-05,-0.0010082722874358296,-0.10334378480911255,-0.2316516637802124,0.0,0.0,-0.18485631048679352,0.01,0.01,0.0,0.0,1768451525.900252,14.200151
XKF1,16984870,1,0.01,0.0,179.97,0.0001848038227763027,-0.0016132437158375978,-0.105554960668087,-0.22397549450397491,0.0,0.0,-0.19253256916999817,0.01,0.01,0.0,0.0,1768451525.940236,14.240135
XKF1,16984870,0,0.01,0.0,179.97,-7.22570694051683e-05,-0.0009820491541177034,-0.10576456040143967,-0.22394098341464996,0.0,0.0,-0.19271524250507355,0.01,0.01,0.0,0.0,1768451525.940236,14.240135
XKF1,17024854,1,0.01,0.0,179.97,0.00017852050950750709,-0.0015044680330902338,-0.10650080442428589,-0.20019395649433136,0.0,0.0,-0.19763188064098358,0.01,0.01,0.0,0.0,1768451525.98022,14.280119
XKF1,17024854,0,0.01,0.0,179.97,-9.118932212004438e-05,-0.0009473453392274678,-0.10685022920370102,-0.2003052681684494,0.0,0.0,-0.1978188306093216,0.01,0.01,0.0,0.0,1768451525.98022,14.280119
XKF1,17064838,1,0.01,0.0,179.97,0.0002603165339678526,-0.0014423882821574807,-0.10748618841171265,-0.16357417404651642,0.0,0.0,-0.20266330242156982,0.01,0.01,0.0,0.0,1768451526.020204,14.320103
XKF1,17064838,0,0.01,0.0,179.97,-6.917017890373245e-05,-0.0009158040629699826,-0.10782204568386078,-0.16369815170764923,0.0,0.0,-0.20285622775554657,0.01,0.01,0.0,0.0,1768451526.020204,14.320103
XKF1,17104822,0,0.01,0.0,179.97,-0.00010189079330302775,-0.0008865442941896617,-0.1083654835820198,-0.1384838968515396,0.0,0.0,-0.20701609551906586,0.01,0.01,0.0,0.0,1768451526.060188,14.360087
XKF1,17104822,1,0.01,0.0,179.97,0.0002967269392684102,-0.0014111658092588186,-0.10807713866233826,-0.13837553560733795,0.0,0.0,-0.2068178802728653,0.01,0.01,0.0,0.0,1768451526.060188,14.360087
XKF1,17144806,0,0.01,0.0,179.97,-0.00011574472591746598,-0.0008591959485784173,-0.10854147374629974,-0.105772003531456,0.0,0.0,-0.2104276418685913,0.01,0.01,0.0,0.0,1768451526.100172,14.400071
XKF1,17144806,1,0.01,0.0,179.97,0.0002939089317806065,-0.001470554736442864,-0.1082802414894104,-0.10567127913236618,0.0,0.0,-0.21022459864616394,0.01,0.01,0.0,0.0,1768451526.100172,14.400071
XKF1,17184790,0,0.01,0.0,179.97,-0.0001293225504923612,-0.0008194047841243446,-0.10878608375787735,-0.08425212651491165,0.0,0.0,-0.2139272689819336,0.01,0.01,0.0,0.0,1768451526.140156,14.440055
XKF1,17184790,1,0.01,0.0,179.97,0.00030306429835036397,-0.0014355926541611552,-0.10859306156635284,-0.08419428020715714,0.0,0.0,-0.21372048556804657,0.01,0.01,0.0,0.0,1768451526.140156,14.440055
XKF1,17224774,1,0.01,0.0,179.97,0.000323979853419587,-0.0013724082382395864,-0.10911081731319427,-0.07560344785451889,0.0,0.0,-0.2176455557346344,0.01,0.01,0.0,0.0,1768451526.18014,14.480039
XKF1,17224774,0,0.01,0.0,179.97,-0.00013189436867833138,-0.0007679004338569939,-0.10927408933639526,-0.07564544677734375,0.0,0.0,-0.21785220503807068,0.01,0.01,0.0,0.0,1768451526.18014,14.480039
XKF1,17264758,1,0.01,0.0,179.97,0.0002992582449223846,-0.0013511687284335494,-0.10963435471057892,-0.07583513855934143,0.0,0.0,-0.22160495817661285,0.01,0.01,0.0,0.0,1768451526.2201242,14.520023
XKF1,17264758,0,0.01,0.0,179.97,-0.0001727611816022545,-0.0007236867095343769,-0.10981271415948868,-0.07588325440883636,0.0,0.0,-0.22181256115436554,0.01,0.01,0.0,0.0,1768451526.2201242,14.520023
XKF1,17304742,1,0.01,0.0,179.97,0.0003741542168427259,-0.001287836697883904,-0.11027783900499344,-0.07847417145967484,0.0,0.0,-0.2260187268257141,0.01,0.01,0.0,0.0,1768451526.2601082,14.560007
XKF1,17304742,0,0.01,0.0,179.97,-0.0001565572601975873,-0.0007101562805473804,-0.11050822585821152,-0.07857296615839005,0.0,0.0,-0.22622810304164886,0.01,0.01,0.0,0.0,1768451526.2601082,14.560007
XKF1,17344726,1,0.01,0.0,179.97,0.00043621138320304453,-0.0011541558196768165,-0.11134982854127884,-0.09122046083211899,0.0,0.0,-0.23082642257213593,0.01,0.01,0.0,0.0,1768451526.3000922,14.599991
XKF1,17344726,0,0.01,0.0,179.97,-0.0001718445710139349,-0.0006733094924129546,-0.11148453503847122,-0.09121055155992508,0.0,0.0,-0.2310357242822647,0.01,0.01,0.0,0.0,1768451526.3000922,14.599991
XKF1,17384710,0,0.01,0.0,179.98,-0.0001806946675060317,-0.0006315023638308048,-0.11240095645189285,-0.10164785385131836,0.0,0.0,-0.23580756783485413,0.01,0.01,0.0,0.0,1768451526.3400762,14.639975
XKF1,17384710,1,0.01,0.0,179.97,0.00047309327055700123,-0.0010475179878994823,-0.11228808015584946,-0.101682648062706,0.0,0.0,-0.23559941351413727,0.01,0.01,0.0,0.0,1768451526.3400762,14.639975
XKF1,17424694,1,0.01,0.0,179.97,0.0004922305233776569,-0.0010029241675511003,-0.11160799115896225,-0.09024590998888016,0.0,0.0,-0.23689799010753632,0.01,0.01,0.0,0.0,1768451526.3800602,14.679959
XKF1,17424694,0,0.01,0.0,179.98,-0.00016090938879642636,-0.0006043456378392875,-0.1116916835308075,-0.0901840329170227,0.0,0.0,-0.2371031641960144,0.01,0.01,0.0,0.0,1768451526.3800602,14.679959
XKF1,17464678,1,0.01,0.0,179.97,0.00047867148532532156,-0.0009755467181093991,-0.11102423816919327,-0.05913949012756348,0.0,0.0,-0.23853392899036407,0.01,0.01,0.0,0.0,1768451526.4200442,14.719943
XKF1,17464678,0,0.01,0.0,179.98,-0.0001724559988360852,-0.0005632431712001562,-0.11119066923856735,-0.05915949121117592,0.0,0.0,-0.23873981833457947,0.01,0.01,0.0,0.0,1768451526.4200442,14.719943
XKF1,17504662,1,0.01,0.0,179.97,0.00048036911175586283,-0.0009558125748299062,-0.11067943274974823,-0.042440976947546005,0.0,0.0,-0.2405329942703247,0.01,0.01,0.0,0.0,1768451526.4600282,14.759927
XKF1,17504662,0,0.01,0.0,179.98,-0.00017658960132393986,-0.000540830718819052,-0.11085202544927597,-0.0424807108938694,0.0,0.0,-0.2407403588294983,0.01,0.01,0.0,0.0,1768451526.4600282,14.759927
XKF1,17544646,0,0.01,0.0,179.98,-0.00017909472808241844,-0.0005300347111187875,-0.1106456071138382,-0.03875209763646126,0.0,0.0,-0.24305422604084015,0.01,0.01,0.0,0.0,1768451526.5000122,14.799911
XKF1,17544646,1,0.01,0.0,179.97,0.0004992969916202128,-0.0008774474845267832,-0.11054109036922455,-0.03879249468445778,0.0,0.0,-0.24284684658050537,0.01,0.01,0.0,0.0,1768451526.5000122,14.799911
XKF1,17584630,1,0.01,0.0,179.97,0.0004998563090339303,-0.0008530841441825032,-0.1104363352060318,-0.0415317639708519,0.0,0.0,-0.24537435173988342,0.01,0.01,0.0,0.0,1768451526.5399961,14.839895
XKF1,17584630,0,0.01,0.0,179.98,-0.00019344183965586126,-0.0005063315038569272,-0.11056860536336899,-0.041532065719366074,0.0,0.0,-0.24558085203170776,0.01,0.01,0.0,0.0,1768451526.5399961,14.839895
XKF1,17624614,1,0.01,0.0,179.97,0.00043459233711473644,-0.000768342986702919,-0.11106859147548676,-0.053521327674388885,0.0,0.0,-0.24924859404563904,0.01,0.01,0.0,0.0,1768451526.5799801,14.879879
XKF1,17624614,0,0.01,0.0,179.98,-0.00019985190010629594,-0.0005163333844393492,-0.11115851998329163,-0.05347200110554695,0.0,0.0,-0.24945151805877686,0.01,0.01,0.0,0.0,1768451526.5799801,14.879879
XKF1,17664598,0,0.01,0.0,179.98,-0.0001961721427505836,-0.0005092827486805618,-0.11171796917915344,-0.07229702174663544,0.0,0.0,-0.2533838152885437,0.01,0.01,0.0,0.0,1768451526.6199641,14.919863
XKF1,17664598,1,0.01,0.0,179.97,0.0005036617512814701,-0.0007779265870340168,-0.11163879930973053,-0.07237770408391953,0.0,0.0,-0.25318318605422974,0.01,0.01,0.0,0.0,1768451526.6199641,14.919863
XKF1,17704582,1,0.01,0.0,179.97,0.000623650848865509,-0.0007200533291324973,-0.11240439862012863,-0.08609392493963242,0.0,0.0,-0.25770753622055054,0.01,0.01,0.0,0.0,1768451526.659948,14.959847
XKF1,17704582,0,0.01,0.0,179.98,-0.00023237455752678216,-0.0004919988568872213,-0.1125883162021637,-0.08611657470464706,0.0,0.0,-0.25790655612945557,0.01,0.01,0.0,0.0,1768451526.659948,14.959847
XKF1,17744566,0,0.01,0.0,179.98,-0.0002116057148668915,-0.000489637313876301,-0.11368881165981293,-0.1066184788942337,0.0,0.0,-0.26293811202049255,0.01,0.01,0.0,0.0,1768451526.699932,14.999831
XKF1,17744566,1,0.01,0.0,179.97,0.0007384450873360038,-0.0006533695850521326,-0.11344597488641739,-0.10656539350748062,0.0,0.0,-0.26273810863494873,0.01,0.01,0.0,0.0,1768451526.699932,14.999831
