mavpackettype_imu,TimeUS_imu,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,_t_imu,t_imu,t_s,mavpackettype_rcou,TimeUS_rcou,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,_t_rcou,t_rcou
IMU,7044681,0,0.00010393594129709527,3.105869109276682e-05,0.00016490506823174655,-0.0004976566415280104,-0.001893705572001636,-9.818073272705078,0,0,25.456119537353516,1,1,1000,1000,1768451516.0000472,5.299546,5.299545999999999,RCOU,7024689,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451515.980055,5.279554
IMU,7064673,0,0.0001633910578675568,6.76211275276728e-05,0.00011279618775006384,-0.00018881123105529696,-0.0012498116120696068,-9.81774616241455,0,0,25.457422256469727,1,1,1000,1000,1768451516.020039,5.319538,5.319538,RCOU,7064673,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.020039,5.319538
IMU,7084665,0,0.0001247791515197605,9.69943284871988e-05,0.00012131286348449066,-0.000506553624290973,-0.0012670019641518593,-9.817298889160156,0,0,25.458724975585938,1,1,1000,1000,1768451516.0400312,5.33953,5.33953,RCOU,7064673,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.020039,5.319538
IMU,7104657,0,0.0001317887508776039,0.00015466396871488541,0.00015221134526655078,-0.0007871515117585659,0.0006443678867071867,-9.817688941955566,0,0,25.46002769470215,1,1,1000,1000,1768451516.060023,5.359522,5.359522,RCOU,7104657,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.060023,5.359522
IMU,7124649,0,0.00011142135917907581,0.0001565264683449641,7.074281165841967e-05,-0.0010763050522655249,-0.0011261493200436234,-9.817785263061523,0,0,25.461328506469727,1,1,1000,1000,1768451516.0800152,5.379514,5.3795139999999995,RCOU,7104657,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.060023,5.359522
IMU,7144641,0,9.417459659744054e-05,0.0001059155838447623,7.530794391641393e-05,-0.0014344287337735295,-0.000906854635104537,-9.817743301391602,0,0,25.462631225585938,1,1,999,999,1768451516.100007,5.399506,5.399506,RCOU,7144641,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.100007,5.399506
IMU,7164633,0,0.0001825774525059387,2.848847725545056e-05,9.71786939771846e-05,-0.00152615609113127,-0.0015061120502650738,-9.816577911376953,0,0,25.46393394470215,1,1,999,999,1768451516.1199992,5.419498,5.419498,RCOU,7144641,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.100007,5.399506
IMU,7184625,0,8.498349052388221e-05,7.411022670567036e-05,0.0001202988569275476,-0.001230696914717555,-0.000840631895698607,-9.818568229675293,0,0,25.46523666381836,1,1,999,999,1768451516.139991,5.43949,5.43949,RCOU,7184625,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.139991,5.43949
IMU,7204617,0,5.231906834524125e-05,6.843339360784739e-05,7.695084059378132e-05,-0.0007776087149977684,-0.0004998535150662065,-9.818366050720215,0,0,25.46653938293457,1,1,999,999,1768451516.1599832,5.459482,5.4594819999999995,RCOU,7184625,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.139991,5.43949
IMU,7224609,0,5.112919825478457e-05,8.78334540175274e-05,5.637437061523087e-05,-0.0006783202989026904,-0.0015233043814077973,-9.817659378051758,0,0,25.46784210205078,1,1,999,999,1768451516.179975,5.479474,5.479474,RCOU,7224609,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.179975,5.479474
IMU,7244601,0,0.0001453216391382739,0.00012186213280074298,0.00013873241550754756,-0.0015561517793685198,-0.0011201670859009027,-9.817144393920898,0,0,25.46914291381836,1,1,999,999,1768451516.1999671,5.499466,5.499466,RCOU,7264593,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.219959,5.519458
IMU,7264593,0,2.532079270167742e-05,0.00016687062452547252,0.00013892738206777722,-0.0004555842315312475,-0.0008868942968547344,-9.816987991333008,0,0,25.47044563293457,1,1,999,999,1768451516.219959,5.519458,5.519457999999999,RCOU,7264593,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.219959,5.519458
IMU,7284585,0,5.676562795997597e-05,0.0001449693663744256,1.2943446563440375e-05,-0.0013608409790322185,-0.001019362243823707,-9.817033767700195,0,0,25.47174644470215,1,1,999,999,1768451516.2399511,5.53945,5.5394499999999995,RCOU,7264593,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.219959,5.519458
IMU,7304577,0,9.100944589590654e-05,0.00010649745672708377,7.478894985979423e-05,-0.0014051422476768494,-0.00048217782750725746,-9.817778587341309,0,0,25.47304916381836,1,1,999,999,1768451516.2599432,5.559442,5.559442,RCOU,7304577,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.2599432,5.559442
IMU,7324569,0,0.0001442331267753616,0.00013270991621538997,6.607577233808115e-05,-0.0014521169941872358,-0.0006836018292233348,-9.81663703918457,0,0,25.474349975585938,1,1,999,999,1768451516.2799351,5.579434,5.579434,RCOU,7344561,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.2999272,5.599426
IMU,7344561,0,9.957788279280066e-05,8.557526598451659e-05,0.00017232800018973649,-0.0009474724065512419,-0.00022509231348522007,-9.817486763000488,0,0,25.47565269470215,1,1,999,999,1768451516.2999272,5.599426,5.599425999999999,RCOU,7344561,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.2999272,5.599426
IMU,7364553,0,0.00011688892845995724,0.0001090842270059511,0.00014613554230891168,-0.00047048344276845455,-0.0014743092469871044,-9.818395614624023,0,0,25.476953506469727,1,1,999,999,1768451516.319919,5.619418,5.619418,RCOU,7344561,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.2999272,5.599426
IMU,7384545,0,9.109953680308536e-05,0.00011055529466830194,0.00011448649456724524,-0.0015448066405951977,-0.0013597041834145784,-9.816750526428223,0,0,25.478256225585938,1,1,999,999,1768451516.3399112,5.63941,5.63941,RCOU,7384545,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.3399112,5.63941
IMU,7404537,0,0.00014061928959563375,5.5539778259117156e-05,0.00013245592708699405,-0.000507313059642911,-0.0009153592982329428,-9.816681861877441,0,0,25.479557037353516,1,1,999,999,1768451516.359903,5.659402,5.659402,RCOU,7424529,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.3798952,5.679394
IMU,7424529,1,0.00010836900037247688,0.00019213724590372294,-0.00020190638315398246,-0.0007832979899831116,-0.0012022810988128185,-9.81911849975586,0,0,25.480792999267578,1,1,760,799,1768451516.3798952,5.679394,5.679393999999999,RCOU,7424529,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.3798952,5.679394
IMU,7444521,1,6.920876330696046e-06,0.00023542274720966816,2.7102092644781806e-05,-0.002957650925964117,-0.0031997631303966045,-9.818324089050293,0,0,25.482093811035156,1,1,760,799,1768451516.399887,5.699386,5.699386,RCOU,7424529,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.3798952,5.679394
IMU,7464513,1,-9.999789472203702e-05,-0.00014188433124218136,0.00010777213901747018,-0.00030120956944301724,-0.0010330543154850602,-9.820001602172852,0,0,25.483396530151367,1,1,760,799,1768451516.4198792,5.719378,5.719378,RCOU,7464513,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,1768451516.4198792,5.719378
